order_id,customer_id,order_date,shipping_date,order_status,total_amount
240037,2815,2024-11-02,2024-11-07,Delivered,417.74
205248,9983,2024-07-17,2024-07-22,Delivered,322.6
945630,7622,2024-10-02,2024-10-06,Delivered,461.05
849966,7043,2024-09-25,,Returned,308.24
347994,7082,2024-11-17,,Cancelled,220.66
121389,3215,2024-09-30,2024-10-03,Shipped,317.13
655244,7864,2024-11-01,2024-11-03,Shipped,480.49
363614,2225,2024-06-05,,Returned,94.0
392964,2337,2024-10-16,,Returned,253.66
109510,3298,2024-06-07,2024-06-13,Pending,184.35
619130,8665,2024-07-24,2024-07-30,Delivered,395.51
158895,2892,2024-09-27,2024-09-29,Pending,235.12
168387,7447,2024-08-08,,Returned,371.31
310207,2810,2024-06-06,,Returned,356.5
478229,6995,2024-10-26,2024-10-30,Delivered,272.34
829651,2350,2024-12-15,,Returned,200.7
430166,2413,2024-07-28,2024-08-02,Pending,387.11
731555,2198,2024-07-14,,Returned,257.1
643930,8998,2024-12-01,,Cancelled,387.54
675525,4800,2024-10-31,2024-11-05,Shipped,365.82
848246,4624,2024-06-15,2024-06-22,Pending,248.31
362237,3460,2024-07-22,2024-07-29,Delivered,182.19
685446,9778,2024-09-29,,Returned,376.92
220656,4412,2024-10-25,2024-10-29,Pending,61.33
391938,5012,2024-08-21,2024-08-23,Delivered,389.09
137732,2026,2024-12-05,,Cancelled,286.55
770498,2831,2024-10-14,2024-10-19,Shipped,413.27
373273,9101,2024-11-18,,Returned,340.15
902552,6612,2024-12-13,2024-12-17,Shipped,410.41
680519,9222,2024-08-10,,Cancelled,443.01
363423,8075,2024-07-15,2024-07-19,Shipped,350.86
359338,4865,2024-12-13,,Cancelled,97.77
463022,7474,2024-09-08,,Cancelled,354.84
516187,6603,2024-06-15,,Cancelled,260.92
184101,5469,2024-08-13,2024-08-18,Pending,310.72
975283,6254,2024-12-01,,Returned,222.53
634075,5814,2024-11-08,,Returned,328.02
248329,9487,2024-12-02,,Cancelled,402.79
922472,5315,2024-08-17,,Cancelled,379.79
909172,8913,2024-07-14,2024-07-19,Delivered,295.58
765891,5556,2024-11-08,2024-11-15,Shipped,397.81
461854,8290,2024-12-11,2024-12-18,Delivered,455.18
423410,3883,2024-06-05,,Cancelled,252.44
166883,8090,2024-06-09,,Returned,332.38
753784,9035,2024-09-01,2024-09-06,Pending,101.92
409199,7797,2024-12-31,2025-01-03,Delivered,235.04
140637,2181,2024-08-17,2024-08-22,Shipped,217.4
526396,5715,2024-12-10,2024-12-12,Shipped,264.8
806114,4239,2024-09-23,2024-09-29,Pending,107.9
950953,3061,2024-11-14,2024-11-20,Delivered,269.68
204514,7105,2024-06-03,,Cancelled,323.21
418794,2175,2024-07-10,,Returned,276.46
890500,9194,2024-06-17,,Cancelled,77.64
443577,5001,2024-08-13,2024-08-20,Delivered,430.09
682213,2823,2024-10-22,2024-10-27,Shipped,185.94
622916,6592,2024-10-29,2024-11-05,Delivered,401.23
512414,5858,2024-10-05,2024-10-12,Delivered,155.92
226683,3825,2024-09-10,2024-09-16,Shipped,447.32
281795,1736,2024-10-02,2024-10-08,Delivered,49.36
833291,8706,2024-06-08,2024-06-12,Pending,417.98
831142,7179,2024-06-25,2024-06-28,Shipped,148.36
222528,1502,2024-06-20,,Cancelled,269.38
993180,6175,2024-06-24,,Cancelled,329.87
948813,8895,2024-07-27,2024-07-29,Delivered,331.4
309500,4172,2024-07-17,2024-07-22,Shipped,77.57
610121,3884,2024-10-13,2024-10-15,Pending,415.93
295824,9650,2024-06-29,2024-07-04,Delivered,185.23
362774,9999,2024-06-15,2024-06-19,Shipped,245.62
634981,8992,2024-07-11,2024-07-15,Pending,110.14
637668,6135,2024-09-23,2024-09-25,Pending,479.92
541133,5536,2024-09-23,,Returned,250.26
211397,8776,2024-09-14,2024-09-21,Pending,132.92
101031,8849,2024-10-04,2024-10-06,Pending,453.65
504994,4879,2024-12-07,,Returned,22.12
254256,7046,2024-07-21,,Returned,224.23
895480,6417,2024-11-11,2024-11-16,Shipped,428.63
758931,4654,2024-10-30,,Cancelled,55.67
722153,7721,2024-11-07,2024-11-11,Pending,287.31
640747,2594,2024-08-02,2024-08-05,Delivered,96.07
749971,6675,2024-06-08,,Returned,282.11
977823,6214,2024-06-17,,Cancelled,411.59
179901,5991,2024-09-14,2024-09-17,Delivered,168.91
661672,8984,2024-08-26,2024-08-29,Pending,187.0
624699,5073,2024-08-04,2024-08-08,Pending,345.92
574731,2703,2024-09-09,2024-09-11,Delivered,116.56
699943,4932,2024-08-13,2024-08-15,Shipped,277.95
172947,1077,2024-07-25,2024-08-01,Pending,273.21
899111,8222,2024-10-11,,Returned,329.12
775269,6078,2024-12-19,,Cancelled,250.04
948337,6346,2024-09-09,2024-09-16,Pending,248.19
351668,7066,2024-06-11,2024-06-15,Shipped,475.99
565337,5662,2024-11-20,2024-11-23,Delivered,43.03
629502,9789,2024-10-08,2024-10-14,Shipped,293.29
616031,3721,2024-09-04,,Cancelled,176.64
648020,2468,2024-10-28,,Returned,152.87
113299,8333,2024-11-25,2024-11-30,Pending,475.23
778816,5930,2024-11-03,2024-11-10,Shipped,389.97
817562,8801,2024-06-16,2024-06-18,Shipped,445.34
387332,3981,2024-06-14,2024-06-19,Shipped,291.72
966203,3490,2024-10-22,,Returned,300.47
251657,2965,2024-11-06,,Returned,146.17
614351,3404,2024-08-27,2024-09-03,Delivered,427.25
240763,4708,2024-12-01,2024-12-03,Shipped,142.51
338329,8870,2024-12-26,2024-12-30,Pending,336.64
792194,6815,2024-08-19,2024-08-21,Shipped,248.24
306634,5383,2024-07-26,2024-08-01,Shipped,448.67
655004,5913,2024-07-03,2024-07-09,Shipped,23.51
568854,5161,2024-11-28,,Cancelled,273.32
797153,8834,2024-06-16,2024-06-18,Delivered,427.45
862295,6052,2024-08-16,2024-08-23,Pending,93.29
232488,7537,2024-09-15,2024-09-22,Pending,119.35
808743,3189,2024-07-30,2024-08-01,Delivered,133.84
772855,6183,2024-11-18,2024-11-24,Shipped,103.3
202044,8300,2024-10-17,2024-10-22,Pending,383.84
314340,5069,2024-07-11,,Returned,232.48
837195,5007,2024-08-29,2024-09-01,Pending,335.66
832802,7254,2024-12-05,,Cancelled,110.39
195947,8979,2024-06-06,2024-06-09,Shipped,223.96
659721,2994,2024-07-20,2024-07-22,Shipped,170.56
658165,2487,2024-06-25,,Returned,285.23
807412,6286,2024-07-20,2024-07-27,Shipped,381.6
433159,6892,2024-08-04,2024-08-09,Shipped,291.31
234286,3030,2024-11-14,,Cancelled,311.51
337730,7257,2024-10-07,,Returned,112.49
625375,5127,2024-11-21,2024-11-25,Shipped,496.89
634185,3992,2024-09-25,2024-09-30,Shipped,471.08
459119,7562,2024-08-25,,Returned,225.41
202181,5313,2024-10-16,,Cancelled,448.72
342064,4242,2024-06-21,2024-06-28,Delivered,376.37
382724,7468,2024-11-02,2024-11-06,Shipped,50.69
755040,1790,2024-07-24,,Cancelled,451.85
519352,1412,2024-11-01,2024-11-03,Shipped,397.93
418332,3980,2024-09-03,2024-09-08,Pending,371.24
493093,8211,2024-10-18,2024-10-20,Pending,335.68
752311,1535,2024-08-14,2024-08-19,Shipped,136.73
884724,2644,2024-06-01,,Cancelled,31.06
184350,6077,2024-06-02,,Returned,162.97
194895,3595,2024-06-02,2024-06-05,Delivered,122.15
120867,7321,2024-08-12,2024-08-15,Delivered,49.46
169829,5868,2024-12-24,,Cancelled,398.21
107921,2504,2024-08-15,,Returned,164.93
693572,2736,2024-12-27,2025-01-01,Delivered,113.06
732345,9451,2024-08-01,,Returned,79.93
280626,4314,2024-10-15,2024-10-21,Delivered,275.22
214641,5447,2024-10-18,2024-10-24,Shipped,257.26
604514,7772,2024-11-30,2024-12-05,Delivered,313.1
932208,4510,2024-11-15,2024-11-19,Pending,212.23
862732,4296,2024-07-05,2024-07-12,Delivered,32.97
397563,9447,2024-09-09,2024-09-13,Pending,357.98
864356,6106,2024-06-04,2024-06-08,Delivered,469.4
767149,4153,2024-07-09,2024-07-14,Delivered,355.91
486370,9772,2024-08-04,,Cancelled,285.89
195230,7540,2024-12-26,,Cancelled,415.51
516671,2599,2024-06-28,2024-07-05,Delivered,373.99
967261,1028,2024-12-10,,Returned,308.84
552791,4005,2024-10-20,2024-10-23,Delivered,150.76
112382,8461,2024-09-26,2024-10-03,Pending,128.49
514013,7482,2024-09-11,,Cancelled,128.1
794482,3279,2024-07-27,2024-07-31,Shipped,123.59
756760,8163,2024-07-09,,Returned,141.06
928895,1313,2024-12-09,2024-12-15,Delivered,203.0
898150,4768,2024-09-14,2024-09-21,Pending,82.57
419743,4091,2024-06-20,2024-06-24,Delivered,471.77
313112,9437,2024-06-01,2024-06-06,Pending,374.0
388131,6789,2024-10-29,,Cancelled,371.0
916097,6111,2024-12-05,,Cancelled,266.48
492192,3323,2024-09-04,,Returned,106.79
905855,4266,2024-11-13,2024-11-15,Delivered,158.05
293313,9589,2024-06-02,2024-06-04,Shipped,88.03
613258,3029,2024-07-04,,Returned,326.81
580185,4558,2024-07-17,,Returned,491.32
909303,2361,2024-10-01,2024-10-05,Pending,251.92
300675,8110,2024-08-17,2024-08-22,Shipped,460.33
475349,1465,2024-11-13,,Cancelled,184.07
120083,1496,2024-12-12,2024-12-14,Delivered,345.34
431775,3397,2024-06-22,,Returned,391.99
108322,7188,2024-06-01,,Cancelled,417.42
212643,3512,2024-06-28,2024-07-03,Shipped,175.03
782996,2434,2024-08-07,2024-08-12,Pending,461.94
339743,8110,2024-10-16,,Cancelled,326.41
750443,6902,2024-10-09,,Returned,193.04
520378,5812,2024-06-24,,Cancelled,393.87
911019,5820,2024-09-05,,Returned,148.94
487097,5191,2024-08-06,,Cancelled,355.03
945349,8004,2024-06-07,2024-06-14,Delivered,98.27
267189,8572,2024-09-30,,Returned,274.09
843990,8557,2024-07-04,,Cancelled,192.54
126769,5957,2024-11-23,,Returned,213.28
112583,7073,2024-12-17,,Cancelled,457.45
132028,1221,2024-06-15,2024-06-20,Delivered,308.85
280336,4392,2024-08-21,,Returned,487.43
891267,2724,2024-12-01,2024-12-06,Shipped,271.49
553830,8238,2024-08-29,2024-09-05,Pending,255.69
628360,8582,2024-08-20,2024-08-23,Delivered,326.67
699027,2079,2024-12-28,,Cancelled,310.15
597883,8764,2024-10-08,2024-10-11,Shipped,407.46
466777,4149,2024-07-17,2024-07-19,Delivered,361.44
825289,4304,2024-08-11,2024-08-13,Pending,246.78
735732,5208,2024-10-23,2024-10-29,Delivered,73.92
556537,6634,2024-07-17,,Returned,33.55
282410,4602,2024-11-10,2024-11-16,Pending,63.44
387402,2024,2024-09-14,,Cancelled,415.73
817214,2041,2024-12-18,2024-12-20,Pending,369.56
258551,1601,2024-07-25,2024-07-30,Pending,441.64
140047,1121,2024-12-24,2024-12-31,Shipped,399.49
567626,1355,2024-08-28,,Returned,53.87
830379,3894,2024-12-18,2024-12-23,Pending,349.96
112278,6496,2024-11-09,2024-11-16,Pending,143.39
250888,8876,2024-10-04,2024-10-11,Delivered,426.69
262234,3001,2024-12-04,,Cancelled,324.61
952147,8697,2024-12-23,2024-12-30,Delivered,347.2
704244,2604,2024-11-25,2024-11-27,Pending,421.02
209774,9400,2024-11-05,2024-11-07,Delivered,139.88
681273,6284,2024-08-15,2024-08-22,Shipped,284.97
458984,6620,2024-07-04,2024-07-08,Delivered,251.31
768334,7789,2024-11-23,,Cancelled,306.18
394316,4172,2024-07-09,2024-07-16,Delivered,62.6
258568,8230,2024-12-04,,Returned,209.17
422944,9325,2024-06-19,2024-06-25,Pending,368.47
787330,1060,2024-07-11,2024-07-13,Shipped,343.94
334451,1500,2024-12-16,,Returned,214.6
801864,6012,2024-12-28,2025-01-01,Pending,119.38
145330,8626,2024-11-24,,Returned,129.92
947520,8767,2024-10-09,,Cancelled,377.72
813258,6545,2024-09-04,2024-09-09,Pending,122.15
262392,9586,2024-07-02,,Cancelled,117.57
365072,9955,2024-06-05,2024-06-10,Shipped,61.05
747732,1535,2024-06-13,2024-06-20,Delivered,472.78
993309,3583,2024-09-05,,Returned,343.6
880746,6930,2024-09-12,,Cancelled,403.7
827643,6825,2024-09-07,,Returned,478.23
830310,4565,2024-12-26,2025-01-01,Shipped,444.24
549370,1045,2024-08-13,2024-08-19,Shipped,414.41
323339,6648,2024-12-31,,Cancelled,371.15
230907,5668,2024-12-15,2024-12-18,Pending,149.64
604756,3794,2024-09-06,2024-09-11,Pending,314.73
844924,8842,2024-11-18,,Returned,469.01
300442,3336,2024-08-27,2024-08-29,Pending,189.69
657006,7540,2024-11-05,,Returned,279.83
314999,3695,2024-09-07,2024-09-14,Pending,118.88
431878,3496,2024-08-04,2024-08-06,Shipped,312.9
666205,2090,2024-07-31,2024-08-05,Delivered,69.17
810701,5442,2024-09-24,,Cancelled,37.38
389764,4137,2024-12-31,2025-01-07,Pending,23.1
683576,1256,2024-10-11,2024-10-15,Pending,107.66
430315,8486,2024-11-08,,Cancelled,384.09
981702,2369,2024-06-25,,Returned,29.9
750206,9696,2024-07-15,,Returned,42.22
921903,4365,2024-09-07,,Returned,491.11
664977,1369,2024-07-15,,Cancelled,321.54
448347,9796,2024-09-29,,Returned,105.95
486544,4668,2024-12-16,2024-12-22,Pending,199.79
448603,5318,2024-12-13,2024-12-18,Pending,338.72
838352,2098,2024-10-08,,Cancelled,211.18
372830,7091,2024-07-29,2024-08-01,Shipped,94.94
155098,5363,2024-08-28,2024-09-01,Delivered,405.24
948261,1539,2024-09-08,2024-09-14,Pending,215.67
988859,5764,2024-07-22,2024-07-25,Pending,206.68
156770,3892,2024-07-10,2024-07-14,Pending,254.14
947649,7921,2024-07-15,2024-07-18,Shipped,133.18
380289,4293,2024-10-04,2024-10-07,Pending,240.48
954282,6623,2024-10-05,2024-10-09,Delivered,280.3
352170,5150,2024-08-01,2024-08-07,Shipped,283.78
117883,4880,2024-09-08,2024-09-14,Shipped,456.3
674275,5187,2024-12-02,2024-12-05,Pending,450.75
219166,3704,2024-11-09,2024-11-12,Shipped,188.14
643120,1382,2024-06-25,2024-06-27,Pending,121.05
298188,6380,2024-07-11,2024-07-16,Pending,257.35
875478,2608,2024-10-27,,Cancelled,120.55
241212,8530,2024-10-16,2024-10-21,Delivered,414.14
768603,3617,2024-06-23,,Cancelled,22.18
201248,5104,2024-11-02,,Cancelled,497.3
320014,4998,2024-12-25,2024-12-27,Pending,496.18
139402,7133,2024-08-05,,Returned,175.24
255124,5365,2024-08-06,,Returned,150.07
849304,9377,2024-06-14,2024-06-20,Pending,306.52
256738,9535,2024-11-08,,Cancelled,395.65
665770,4057,2024-09-01,2024-09-03,Shipped,345.8
324563,7105,2024-06-08,,Cancelled,464.56
681774,1841,2024-11-06,2024-11-09,Shipped,254.11
332168,8392,2024-10-21,2024-10-28,Shipped,147.83
650757,8163,2024-10-13,2024-10-20,Pending,176.73
612366,3152,2024-12-22,,Returned,81.24
530394,5562,2024-12-28,,Returned,154.71
744919,4689,2024-08-05,,Cancelled,33.86
683878,6456,2024-08-19,2024-08-21,Shipped,378.32
131198,3942,2024-11-07,2024-11-13,Delivered,41.84
792980,4260,2024-09-27,2024-10-04,Pending,479.01
645291,8923,2024-07-13,2024-07-19,Delivered,477.03
914765,8240,2024-06-09,2024-06-16,Delivered,328.43
949186,6726,2024-11-25,,Cancelled,46.94
476553,8122,2024-12-27,,Cancelled,475.21
570411,1722,2024-08-13,2024-08-17,Delivered,118.1
878059,5238,2024-11-05,2024-11-08,Delivered,395.88
942868,4611,2024-12-02,2024-12-05,Delivered,314.28
460067,6059,2024-09-26,2024-10-01,Pending,414.97
390663,6980,2024-10-12,2024-10-18,Shipped,324.61
587529,4460,2024-12-19,,Cancelled,311.95
179728,9665,2024-09-16,2024-09-19,Shipped,456.01
753387,1425,2024-09-25,2024-09-30,Delivered,485.36
862360,1671,2024-10-12,2024-10-15,Delivered,299.31
181232,8507,2024-08-03,2024-08-07,Shipped,319.52
274743,6392,2024-10-21,2024-10-24,Delivered,76.35
685808,1287,2024-09-08,2024-09-12,Delivered,382.7
708711,6878,2024-12-31,2025-01-02,Pending,129.22
120709,5193,2024-08-10,2024-08-16,Shipped,383.48
211974,6933,2024-09-09,,Returned,172.24
106160,2560,2024-06-04,2024-06-08,Pending,70.28
145444,3165,2024-08-19,,Returned,334.72
635478,7613,2024-12-10,,Returned,156.55
308485,1130,2024-06-30,2024-07-02,Delivered,55.76
116141,8125,2024-09-01,,Cancelled,310.95
758135,8669,2024-12-29,,Returned,103.11
255555,5904,2024-11-27,2024-12-03,Pending,286.11
673306,8049,2024-06-28,,Returned,336.02
664986,9395,2024-12-02,2024-12-07,Delivered,352.3
467656,7395,2024-09-19,2024-09-21,Pending,383.67
321872,4057,2024-12-06,,Cancelled,434.31
943851,3857,2024-06-01,,Cancelled,27.97
230309,3242,2024-11-01,2024-11-07,Delivered,195.85
989732,9048,2024-09-17,,Returned,451.26
752089,3569,2024-08-30,2024-09-02,Pending,70.39
602542,6132,2024-09-26,,Cancelled,89.55
451482,6402,2024-10-22,,Cancelled,195.83
501665,7107,2024-06-12,,Cancelled,214.37
769793,7442,2024-09-27,,Returned,351.8
525607,2086,2024-08-10,,Cancelled,159.19
756736,2441,2024-07-09,2024-07-12,Delivered,369.32
984463,9022,2024-07-10,2024-07-12,Shipped,207.2
381743,2021,2024-10-18,2024-10-25,Pending,114.94
656203,3757,2024-12-26,,Returned,100.38
188470,6671,2024-11-28,2024-12-01,Pending,294.95
427421,5906,2024-08-01,,Returned,378.95
790912,3366,2024-08-10,2024-08-16,Delivered,115.94
938090,9352,2024-06-03,2024-06-09,Delivered,419.49
737645,7061,2024-12-12,2024-12-16,Pending,143.5
372667,4962,2024-09-26,2024-09-29,Pending,151.67
332449,9914,2024-06-30,2024-07-02,Delivered,235.04
932650,4569,2024-06-02,2024-06-06,Pending,334.49
233038,2233,2024-11-12,2024-11-14,Shipped,443.57
623700,5558,2024-11-25,,Returned,489.76
619076,3268,2024-07-19,2024-07-22,Shipped,347.3
258800,7708,2024-10-14,,Cancelled,245.81
833679,5517,2024-10-14,2024-10-16,Shipped,126.62
820634,4461,2024-06-13,2024-06-17,Shipped,452.19
112963,5908,2024-12-01,,Returned,350.4
314002,4202,2024-10-29,,Cancelled,435.51
677122,1090,2024-10-06,2024-10-09,Pending,201.95
148740,7454,2024-10-24,2024-10-26,Delivered,226.61
567740,9551,2024-08-06,,Returned,69.55
703525,1909,2024-10-05,2024-10-08,Shipped,482.3
358791,3101,2024-11-12,2024-11-14,Pending,481.98
560437,4805,2024-11-20,,Returned,199.49
713383,7564,2024-12-23,,Cancelled,372.9
513736,3510,2024-11-16,2024-11-19,Pending,396.81
881129,8259,2024-06-04,2024-06-10,Pending,487.32
769218,1842,2024-07-03,2024-07-06,Delivered,330.28
496417,9887,2024-06-14,2024-06-18,Delivered,232.87
412229,7047,2024-10-15,,Returned,36.0
505991,2784,2024-12-17,2024-12-21,Shipped,471.52
517173,8528,2024-06-30,2024-07-05,Shipped,224.2
711715,1230,2024-08-02,,Returned,94.71
934515,9820,2024-06-01,2024-06-03,Shipped,153.78
856749,5212,2024-07-22,2024-07-24,Shipped,96.51
562777,7268,2024-06-02,2024-06-08,Pending,295.23
301272,2818,2024-12-15,2024-12-20,Delivered,326.88
837249,4207,2024-11-30,,Cancelled,220.26
487292,4225,2024-11-24,2024-11-26,Delivered,448.24
683678,8638,2024-10-16,2024-10-20,Delivered,424.13
605442,3971,2024-07-18,2024-07-23,Shipped,303.66
509188,9046,2024-12-08,2024-12-10,Shipped,485.1
200603,2097,2024-09-27,2024-09-30,Delivered,295.41
890995,8691,2024-12-04,2024-12-07,Pending,237.13
663258,6588,2024-09-06,,Cancelled,393.53
815385,5559,2024-08-26,,Cancelled,34.68
191921,8538,2024-07-03,2024-07-05,Shipped,426.33
779296,9949,2024-06-12,2024-06-15,Delivered,342.59
586778,2895,2024-12-30,2025-01-06,Pending,469.62
855410,4670,2024-08-29,2024-09-01,Shipped,340.33
800894,8020,2024-11-12,,Cancelled,48.19
146114,6458,2024-09-05,2024-09-09,Pending,432.1
837287,1732,2024-09-05,2024-09-11,Delivered,337.37
733167,6550,2024-09-09,2024-09-14,Shipped,476.03
522427,3682,2024-10-04,,Cancelled,54.39
620586,2846,2024-06-01,,Returned,442.91
177502,9571,2024-12-24,2024-12-30,Shipped,302.97
349178,2675,2024-08-26,2024-08-29,Delivered,488.31
226221,4569,2024-12-25,2024-12-30,Shipped,436.85
107196,2795,2024-07-18,,Returned,460.77
791495,8349,2024-10-06,2024-10-13,Pending,284.95
620950,8347,2024-09-20,,Cancelled,47.48
790200,2434,2024-12-12,2024-12-16,Delivered,333.98
596041,3847,2024-10-05,,Returned,55.9
440485,5816,2024-10-06,2024-10-13,Shipped,114.53
626884,2466,2024-07-28,,Cancelled,92.62
471222,1276,2024-12-23,2024-12-30,Delivered,225.31
526682,3439,2024-09-04,,Cancelled,388.7
814932,3535,2024-10-19,,Cancelled,448.02
853600,4716,2024-08-18,,Cancelled,311.23
566805,9989,2024-06-15,2024-06-21,Shipped,365.61
802642,3126,2024-12-22,,Cancelled,432.11
414600,7754,2024-10-24,,Returned,300.21
255356,8138,2024-11-27,2024-11-29,Shipped,283.68
550981,9782,2024-09-01,,Cancelled,51.03
339707,5770,2024-11-01,2024-11-06,Delivered,450.33
198031,4860,2024-06-02,2024-06-09,Shipped,318.95
660933,9434,2024-10-18,2024-10-22,Delivered,352.04
260712,1793,2024-06-03,2024-06-05,Delivered,275.73
670212,9402,2024-10-21,2024-10-28,Delivered,472.09
279830,7690,2024-07-10,2024-07-16,Delivered,265.53
877693,9009,2024-06-10,,Cancelled,469.56
473667,1524,2024-09-29,,Cancelled,188.2
802078,3903,2024-10-12,2024-10-17,Delivered,336.88
992290,2622,2024-12-24,2024-12-29,Pending,45.82
399600,7663,2024-07-12,,Returned,116.33
924995,2562,2024-10-01,,Returned,417.44
511808,1486,2024-12-30,2025-01-06,Pending,499.83
987730,3409,2024-07-31,2024-08-06,Pending,211.98
889098,9197,2024-07-18,2024-07-21,Shipped,171.58
605569,3953,2024-09-06,2024-09-11,Delivered,173.76
292744,1430,2024-11-05,2024-11-09,Shipped,184.33
957447,7461,2024-09-16,2024-09-20,Pending,213.93
914674,4679,2024-10-24,2024-10-27,Delivered,303.31
313351,2944,2024-06-18,,Returned,352.3
364937,9830,2024-06-15,,Cancelled,245.75
154555,3417,2024-12-04,,Cancelled,306.35
205858,3251,2024-11-25,2024-11-27,Delivered,348.62
696489,4240,2024-07-03,,Cancelled,200.69
382272,5243,2024-10-03,2024-10-05,Shipped,78.78
862583,7628,2024-08-25,,Cancelled,347.84
215692,9029,2024-10-31,2024-11-05,Delivered,353.8
854222,7776,2024-07-15,,Cancelled,116.22
515578,7200,2024-06-12,,Cancelled,380.88
870744,3997,2024-07-16,2024-07-18,Pending,386.68
792194,8311,2024-08-14,,Returned,499.89
426581,2373,2024-09-05,2024-09-09,Shipped,92.76
725445,5186,2024-09-17,2024-09-23,Pending,392.72
822845,4090,2024-10-15,2024-10-22,Shipped,90.96
389836,2264,2024-09-26,,Cancelled,215.67
343845,5745,2024-09-21,2024-09-25,Shipped,402.29
425746,5921,2024-09-02,,Cancelled,104.84
626709,8432,2024-06-12,,Cancelled,315.23
792105,2832,2024-11-06,2024-11-09,Delivered,440.13
471854,4688,2024-10-11,2024-10-14,Pending,126.92
900111,2840,2024-11-15,,Cancelled,27.11
197090,2671,2024-12-03,,Cancelled,458.1
333486,9574,2024-07-16,2024-07-21,Delivered,124.41
887180,4051,2024-08-08,,Cancelled,214.74
405948,8952,2024-07-15,2024-07-19,Pending,186.65
756872,5290,2024-12-14,2024-12-19,Shipped,318.93
749127,7587,2024-10-24,2024-10-30,Shipped,388.02
159822,1658,2024-09-19,2024-09-26,Shipped,491.06
677088,2877,2024-07-21,,Cancelled,385.38
643533,3733,2024-10-23,2024-10-28,Delivered,262.6
